"货币名称","现汇买入价","现钞买入价","现汇卖出价","现钞卖出价","外管局中间价","中行折算价","发布时间"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 20:01:52"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 20:01:30"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 20:00:54"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 20:00:34"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:58:41"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:55:35"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:54:33"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:52:49"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:51:59"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:51:19"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:49:23"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:43:56"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:43:34"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 19:41:18"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:39:56"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:38:44"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:37:45"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:35:34"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:35:09"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:33:01"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:31:46"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:27:54"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:26:09"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:24:18"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:21:53"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:21:00"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 19:19:51"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:19:08"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:18:17"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:16:06"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:15:23"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:14:54"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:14:28"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:14:10"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:10:27"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:09:22"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:08:45"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:08:08"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:07:49"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:07:35"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:06:00"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 19:03:41"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 19:01:15"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 18:59:58"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 18:57:18"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 18:56:58"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 18:56:43"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 18:54:10"
"美元",661.15,655.78,663.96,663.96,661.66,661.66,"2018.06.29 18:49:13"
"美元",661.15,655.78,663.96,663.96,661.66,661.66,"2018.06.29 18:47:43"
"美元",661.15,655.78,663.96,663.96,661.66,661.66,"2018.06.29 18:45:48"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 18:45:40"
"美元",661.05,655.68,663.86,663.86,661.66,661.66,"2018.06.29 18:37:51"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 18:35:31"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 18:30:11"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:27:24"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:25:52"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:18:05"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:13:09"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:09:15"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:08:46"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:07:38"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:06:48"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:05:04"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:04:29"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 18:03:32"
"美元",660.66,655.28,663.46,663.46,661.66,661.66,"2018.06.29 18:00:57"
"美元",660.66,655.28,663.46,663.46,661.66,661.66,"2018.06.29 17:59:35"
"美元",660.66,655.28,663.46,663.46,661.66,661.66,"2018.06.29 17:58:22"
"美元",660.61,655.23,663.41,663.41,661.66,661.66,"2018.06.29 17:54:44"
"美元",660.61,655.23,663.41,663.41,661.66,661.66,"2018.06.29 17:53:55"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 17:53:22"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 17:51:28"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 17:45:06"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 17:43:37"
"美元",660.56,655.18,663.36,663.36,661.66,661.66,"2018.06.29 17:43:28"
"美元",660.16,654.79,662.95,662.95,661.66,661.66,"2018.06.29 17:23:14"
"美元",659.96,654.59,662.75,662.75,661.66,661.66,"2018.06.29 17:06:42"
"美元",660.06,654.69,662.85,662.85,661.66,661.66,"2018.06.29 17:06:31"
"美元",660.16,654.79,662.95,662.95,661.66,661.66,"2018.06.29 17:03:01"
"美元",660.26,654.89,663.05,663.05,661.66,661.66,"2018.06.29 17:02:53"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 16:51:14"
"美元",660.56,655.18,663.36,663.36,661.66,661.66,"2018.06.29 16:47:37"
"美元",660.61,655.23,663.41,663.41,661.66,661.66,"2018.06.29 16:47:29"
"美元",660.36,654.98,663.15,663.15,661.66,661.66,"2018.06.29 16:40:20"
"美元",660.36,654.98,663.15,663.15,661.66,661.66,"2018.06.29 16:38:42"
"美元",660.26,654.89,663.05,663.05,661.66,661.66,"2018.06.29 16:36:28"
"美元",660.56,655.18,663.36,663.36,661.66,661.66,"2018.06.29 16:34:00"
"美元",660.66,655.28,663.46,663.46,661.66,661.66,"2018.06.29 16:33:38"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 16:33:17"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 16:30:26"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 16:29:28"
"美元",661.15,655.78,663.96,663.96,661.66,661.66,"2018.06.29 16:29:15"
"美元",661.25,655.88,664.06,664.06,661.66,661.66,"2018.06.29 16:28:49"
"美元",661.3,655.92,664.11,664.11,661.66,661.66,"2018.06.29 16:25:56"
"美元",661.35,655.97,664.16,664.16,661.66,661.66,"2018.06.29 16:21:29"
"美元",661.45,656.07,664.26,664.26,661.66,661.66,"2018.06.29 16:20:07"
"美元",661.35,655.97,664.16,664.16,661.66,661.66,"2018.06.29 16:16:21"
"美元",661.3,655.92,664.11,664.11,661.66,661.66,"2018.06.29 16:12:06"
"美元",661.4,656.02,664.21,664.21,661.66,661.66,"2018.06.29 16:10:58"
"美元",661.25,655.88,664.06,664.06,661.66,661.66,"2018.06.29 16:07:34"
"美元",661.35,655.97,664.16,664.16,661.66,661.66,"2018.06.29 16:05:59"
"美元",661.25,655.88,664.06,664.06,661.66,661.66,"2018.06.29 16:02:08"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 15:58:36"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 15:55:46"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 15:48:05"
"美元",661,655.63,663.81,663.81,661.66,661.66,"2018.06.29 15:46:20"
"美元",661,655.63,663.81,663.81,661.66,661.66,"2018.06.29 15:44:15"
"美元",661,655.63,663.81,663.81,661.66,661.66,"2018.06.29 15:37:33"
"美元",660.96,655.58,663.76,663.76,661.66,661.66,"2018.06.29 15:37:25"
"美元",660.91,655.53,663.71,663.71,661.66,661.66,"2018.06.29 15:23:24"
"美元",660.81,655.43,663.61,663.61,661.66,661.66,"2018.06.29 15:20:20"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 15:18:43"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 15:15:13"
"美元",660.69,655.31,663.49,663.49,661.66,661.66,"2018.06.29 15:14:56"
"美元",660.69,655.31,663.49,663.49,661.66,661.66,"2018.06.29 15:11:34"
"美元",660.56,655.18,663.36,663.36,661.66,661.66,"2018.06.29 15:06:15"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 15:04:03"
"美元",660.61,655.23,663.41,663.41,661.66,661.66,"2018.06.29 15:02:40"
"美元",660.71,655.33,663.51,663.51,661.66,661.66,"2018.06.29 14:56:11"
"美元",660.71,655.33,663.51,663.51,661.66,661.66,"2018.06.29 14:56:07"
"美元",660.71,655.33,663.51,663.51,661.66,661.66,"2018.06.29 14:56:02"
"美元",660.66,655.28,663.46,663.46,661.66,661.66,"2018.06.29 14:54:53"
"美元",660.66,655.28,663.46,663.46,661.66,661.66,"2018.06.29 14:47:54"
"美元",660.61,655.23,663.41,663.41,661.66,661.66,"2018.06.29 14:47:22"
"美元",660.56,655.18,663.36,663.36,661.66,661.66,"2018.06.29 14:47:11"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 14:46:57"
"美元",660.3,654.92,663.09,663.09,661.66,661.66,"2018.06.29 14:42:17"
"美元",660.26,654.89,663.05,663.05,661.66,661.66,"2018.06.29 14:42:08"
"美元",660.2,654.83,662.99,662.99,661.66,661.66,"2018.06.29 14:38:58"
"美元",660.13,654.76,662.92,662.92,661.66,661.66,"2018.06.29 14:36:31"
"美元",659.99,654.62,662.78,662.78,661.66,661.66,"2018.06.29 14:35:02"
"美元",659.92,654.55,662.71,662.71,661.66,661.66,"2018.06.29 14:30:48"
"美元",659.89,654.52,662.68,662.68,661.66,661.66,"2018.06.29 14:29:49"
"美元",659.84,654.47,662.63,662.63,661.66,661.66,"2018.06.29 14:29:38"
"美元",659.76,654.39,662.55,662.55,661.66,661.66,"2018.06.29 14:29:28"
"美元",659.71,654.34,662.5,662.5,661.66,661.66,"2018.06.29 14:29:02"
"美元",659.58,654.21,662.37,662.37,661.66,661.66,"2018.06.29 14:26:09"
"美元",659.56,654.19,662.35,662.35,661.66,661.66,"2018.06.29 14:25:56"
"美元",659.51,654.14,662.3,662.3,661.66,661.66,"2018.06.29 14:19:27"
"美元",659.46,654.09,662.25,662.25,661.66,661.66,"2018.06.29 14:16:20"
"美元",659.51,654.14,662.3,662.3,661.66,661.66,"2018.06.29 14:16:07"
"美元",659.56,654.19,662.35,662.35,661.66,661.66,"2018.06.29 14:15:53"
"美元",659.61,654.24,662.4,662.4,661.66,661.66,"2018.06.29 14:15:37"
"美元",659.66,654.29,662.45,662.45,661.66,661.66,"2018.06.29 14:15:27"
"美元",659.76,654.39,662.55,662.55,661.66,661.66,"2018.06.29 14:15:17"
"美元",659.96,654.59,662.75,662.75,661.66,661.66,"2018.06.29 14:15:11"
"美元",660.26,654.89,663.05,663.05,661.66,661.66,"2018.06.29 14:15:02"
"美元",660.11,654.74,662.9,662.9,661.66,661.66,"2018.06.29 14:08:56"
"美元",660.16,654.79,662.95,662.95,661.66,661.66,"2018.06.29 14:02:06"
"美元",660.11,654.74,662.9,662.9,661.66,661.66,"2018.06.29 13:54:57"
"美元",659.96,654.59,662.75,662.75,661.66,661.66,"2018.06.29 13:50:44"
"美元",660.16,654.79,662.95,662.95,661.66,661.66,"2018.06.29 13:49:11"
"美元",660.26,654.89,663.05,663.05,661.66,661.66,"2018.06.29 13:46:05"
"美元",660.16,654.79,662.95,662.95,661.66,661.66,"2018.06.29 13:40:03"
"美元",660.26,654.89,663.05,663.05,661.66,661.66,"2018.06.29 13:36:36"
"美元",659.96,654.59,662.75,662.75,661.66,661.66,"2018.06.29 12:30:36"
"美元",659.76,654.39,662.55,662.55,661.66,661.66,"2018.06.29 12:24:39"
"美元",660.11,654.74,662.9,662.9,661.66,661.66,"2018.06.29 12:22:29"
"美元",660.26,654.89,663.05,663.05,661.66,661.66,"2018.06.29 12:15:13"
"美元",660.46,655.08,663.25,663.25,661.66,661.66,"2018.06.29 12:07:44"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 11:58:04"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 11:56:07"
"美元",660.86,655.48,663.66,663.66,661.66,661.66,"2018.06.29 11:53:15"
"美元",660.76,655.38,663.56,663.56,661.66,661.66,"2018.06.29 11:52:37"
"美元",661.91,656.53,664.72,664.72,661.66,661.66,"2018.06.29 11:38:31"
"美元",661.85,656.47,664.66,664.66,661.66,661.66,"2018.06.29 11:19:42"
"美元",661.85,656.47,664.66,664.66,661.66,661.66,"2018.06.29 11:12:32"
"美元",661.8,656.42,664.61,664.61,661.66,661.66,"2018.06.29 11:11:04"
"美元",661.78,656.4,664.59,664.59,661.66,661.66,"2018.06.29 11:04:58"
"美元",661.7,656.32,664.51,664.51,661.66,661.66,"2018.06.29 11:01:39"
"美元",661.78,656.4,664.59,664.59,661.66,661.66,"2018.06.29 11:00:58"
"美元",661.9,656.52,664.71,664.71,661.66,661.66,"2018.06.29 10:59:22"
"美元",661.95,656.57,664.76,664.76,661.66,661.66,"2018.06.29 10:58:22"
"美元",662.05,656.67,664.86,664.86,661.66,661.66,"2018.06.29 10:58:15"
"美元",662.05,656.67,664.86,664.86,661.66,661.66,"2018.06.29 10:55:40"
"美元",662,656.62,664.81,664.81,661.66,661.66,"2018.06.29 10:50:26"
"美元",662,656.62,664.81,664.81,661.66,661.66,"2018.06.29 10:48:03"
"美元",661.95,656.57,664.76,664.76,661.66,661.66,"2018.06.29 10:46:18"
"美元",661.95,656.57,664.76,664.76,661.66,661.66,"2018.06.29 10:41:35"
"美元",661.95,656.57,664.76,664.76,661.66,661.66,"2018.06.29 10:39:58"
"美元",661.85,656.47,664.66,664.66,661.66,661.66,"2018.06.29 10:39:55"
"美元",662,656.62,664.81,664.81,661.66,661.66,"2018.06.29 10:39:36"
"美元",662,656.62,664.81,664.81,661.66,661.66,"2018.06.29 10:38:18"
"美元",662,656.62,664.81,664.81,661.66,661.66,"2018.06.29 10:37:47"
"美元",661.95,656.57,664.76,664.76,661.66,661.66,"2018.06.29 10:37:23"
"美元",661.75,656.37,664.56,664.56,661.66,661.66,"2018.06.29 10:37:13"
"美元",662.15,656.77,664.96,664.96,661.66,661.66,"2018.06.29 10:37:01"
"美元",662.15,656.77,664.96,664.96,661.66,661.66,"2018.06.29 10:36:55"
"美元",662.25,656.87,665.06,665.06,661.66,661.66,"2018.06.29 10:36:30"
"美元",662.25,656.87,665.06,665.06,661.66,661.66,"2018.06.29 10:36:15"
"美元",662.4,657.01,665.21,665.21,661.66,661.66,"2018.06.29 10:36:01"
"美元",662.4,657.01,665.21,665.21,661.66,661.66,"2018.06.29 10:21:06"
"美元",662.45,657.06,665.26,665.26,661.66,661.66,"2018.06.29 10:18:49"
"美元",662.55,657.16,665.36,665.36,661.66,661.66,"2018.06.29 10:13:47"
"美元",662.55,657.16,665.36,665.36,661.66,661.66,"2018.06.29 10:03:15"
"美元",662.75,657.36,665.56,665.56,661.66,661.66,"2018.06.29 09:58:28"
"美元",662.8,657.41,665.61,665.61,661.66,661.66,"2018.06.29 09:56:38"
"美元",662.75,657.36,665.56,665.56,661.66,661.66,"2018.06.29 09:55:42"
"美元",662.65,657.26,665.46,665.46,661.66,661.66,"2018.06.29 09:53:56"
"美元",662.57,657.18,665.38,665.38,661.66,661.66,"2018.06.29 09:53:06"
"美元",662.55,657.16,665.36,665.36,661.66,661.66,"2018.06.29 09:53:02"
"美元",662.53,657.14,665.34,665.34,661.66,661.66,"2018.06.29 09:51:51"
"美元",662.5,657.11,665.31,665.31,661.66,661.66,"2018.06.29 09:50:56"
"美元",662.53,657.14,665.34,665.34,661.66,661.66,"2018.06.29 09:48:24"
"美元",662.5,657.11,665.31,665.31,661.66,661.66,"2018.06.29 09:48:18"
"美元",662.43,657.04,665.24,665.24,661.66,661.66,"2018.06.29 09:47:10"
"美元",662.4,657.01,665.21,665.21,661.66,661.66,"2018.06.29 09:46:25"
"美元",662.45,657.06,665.26,665.26,661.66,661.66,"2018.06.29 09:43:37"
"美元",662.55,657.16,665.36,665.36,661.66,661.66,"2018.06.29 09:43:30"
"美元",662.65,657.26,665.46,665.46,661.66,661.66,"2018.06.29 09:42:34"
"美元",662.69,657.3,665.5,665.5,661.66,661.66,"2018.06.29 09:41:05"
"美元",662.63,657.24,665.44,665.44,661.66,661.66,"2018.06.29 09:40:58"
"美元",662.63,657.24,665.44,665.44,661.66,661.66,"2018.06.29 09:39:52"
"美元",662.65,657.26,665.46,665.46,661.66,661.66,"2018.06.29 09:39:00"
"美元",662.61,657.22,665.42,665.42,661.66,661.66,"2018.06.29 09:38:36"
"美元",662.55,657.16,665.36,665.36,661.66,661.66,"2018.06.29 09:37:16"
"美元",662.65,657.26,665.46,665.46,661.66,661.66,"2018.06.29 09:36:49"
"美元",662.7,657.31,665.51,665.51,661.66,661.66,"2018.06.29 09:36:44"
"美元",662.65,657.26,665.46,665.46,661.66,661.66,"2018.06.29 09:35:20"
"美元",662.75,657.36,665.56,665.56,661.66,661.66,"2018.06.29 09:33:47"
"美元",662.95,657.56,665.76,665.76,661.66,661.66,"2018.06.29 09:30:58"
"美元",662.75,657.36,665.56,665.56,661.66,661.66,"2018.06.29 09:30:30"
"美元",662.45,657.06,665.26,665.26,661.66,661.66,"2018.06.29 09:27:12"
"美元",662.15,656.77,664.96,664.96,661.66,661.66,"2018.06.29 09:26:36"
"美元",661.95,656.57,664.76,664.76,661.66,661.66,"2018.06.29 09:26:30"
"美元",661.75,656.37,664.56,664.56,661.66,661.66,"2018.06.29 09:22:43"
"美元",661.75,656.37,664.56,664.56,661.66,661.66,"2018.06.29 09:22:42"
"美元",661.75,656.37,664.56,664.56,661.66,661.66,"2018.06.29 09:22:30"
"美元",661.75,656.37,664.56,664.56,659.6,659.6,"2018.06.29 09:18:26"
"美元",662.05,656.67,664.86,664.86,659.6,659.6,"2018.06.29 09:18:21"
"美元",662.25,656.87,665.06,665.06,659.6,659.6,"2018.06.29 09:18:14"
"美元",662.35,656.96,665.16,665.16,659.6,659.6,"2018.06.29 09:18:07"
"美元",662.4,657.01,665.21,665.21,659.6,659.6,"2018.06.29 09:18:02"
"美元",662.45,657.06,665.26,665.26,659.6,659.6,"2018.06.29 09:17:54"
"美元",662.25,656.87,665.06,665.06,659.6,659.6,"2018.06.29 09:17:48"
"美元",662.15,656.77,664.96,664.96,659.6,659.6,"2018.06.29 09:17:42"
"美元",661.85,656.47,664.66,664.66,659.6,659.6,"2018.06.29 09:17:32"
"美元",661.65,656.27,664.46,664.46,659.6,659.6,"2018.06.29 09:17:27"
"美元",661.45,656.07,664.26,664.26,659.6,659.6,"2018.06.29 09:14:23"
"美元",661.45,656.07,664.26,664.26,659.6,659.6,"2018.06.29 08:32:49"
"美元",661.45,656.07,664.26,664.26,659.6,659.6,"2018.06.29 06:56:28"
"美元",661.45,656.07,664.26,664.26,659.6,659.6,"2018.06.29 05:30:00"
"美元",661.45,656.07,664.26,664.26,659.6,659.6,"2018.06.29 00:23:08"
"美元",661.45,656.07,664.26,664.26,659.6,659.6,"2018.06.29 00:00:05"
"美元",661.45,656.07,664.26,664.26,659.6,659.6,"2018.06.28 23:56:35"
"美元",661.35,655.97,664.16,664.16,659.6,659.6,"2018.06.28 23:56:21"
"美元",661.35,655.97,664.16,664.16,659.6,659.6,"2018.06.28 23:48:36"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 23:28:50"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 23:26:29"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 23:25:06"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 23:24:54"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 23:21:31"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 23:20:46"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 23:20:22"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 23:19:49"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 23:14:35"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 23:11:25"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 23:08:57"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 23:07:21"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 23:04:18"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 22:59:06"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 22:54:53"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 22:53:18"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:49:49"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:44:36"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:43:01"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:41:36"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:40:45"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:34:13"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:21:28"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:20:33"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:19:53"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:14:24"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:11:32"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:09:30"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 22:07:43"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 22:07:27"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 22:03:13"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 21:54:09"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 21:47:21"
"美元",661.1,655.73,663.91,663.91,659.6,659.6,"2018.06.28 21:40:24"
"美元",661.1,655.73,663.91,663.91,659.6,659.6,"2018.06.28 21:38:42"
"美元",661.1,655.73,663.91,663.91,659.6,659.6,"2018.06.28 21:37:30"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 21:36:19"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 21:32:04"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 21:30:21"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 21:28:12"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:27:12"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:26:23"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:24:49"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:22:20"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:15:03"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:13:54"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:11:23"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:10:53"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:10:06"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 21:08:44"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 21:08:32"
"美元",661.35,655.97,664.16,664.16,659.6,659.6,"2018.06.28 21:06:37"
"美元",661.35,655.97,664.16,664.16,659.6,659.6,"2018.06.28 21:05:40"
"美元",661.35,655.97,664.16,664.16,659.6,659.6,"2018.06.28 21:04:15"
"美元",661.35,655.97,664.16,664.16,659.6,659.6,"2018.06.28 21:03:07"
"美元",661.25,655.88,664.06,664.06,659.6,659.6,"2018.06.28 21:01:56"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 21:00:51"
"美元",661.1,655.73,663.91,663.91,659.6,659.6,"2018.06.28 20:58:55"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 20:58:19"
"美元",661.05,655.68,663.86,663.86,659.6,659.6,"2018.06.28 20:57:12"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:56:00"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:54:31"
"美元",661.1,655.73,663.91,663.91,659.6,659.6,"2018.06.28 20:52:56"
"美元",661.1,655.73,663.91,663.91,659.6,659.6,"2018.06.28 20:50:09"
"美元",661.1,655.73,663.91,663.91,659.6,659.6,"2018.06.28 20:44:52"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:44:18"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:42:35"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:39:52"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:36:46"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:34:59"
"美元",661.15,655.78,663.96,663.96,659.6,659.6,"2018.06.28 20:32:45"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 20:31:47"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 20:31:08"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 20:30:49"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 20:30:31"
"美元",661.2,655.83,664.01,664.01,659.6,659.6,"2018.06.28 20:30:17"
