货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,外管局中间价,中行折算价,发布时间
英镑,865.31,838.43,871.68,873.59,867.6,867.6,2018.06.28 00:02:38
英镑,865.31,838.43,871.68,873.59,867.6,867.6,2018.06.28 00:00:05
英镑,865.31,838.43,871.68,873.59,867.6,867.6,2018.06.27 23:58:41
英镑,865.31,838.43,871.68,873.59,867.6,867.6,2018.06.27 23:58:41
英镑,865.31,838.43,871.68,873.59,867.6,867.6,2018.06.27 23:58:41
英镑,865.11,838.23,871.48,873.39,867.6,867.6,2018.06.27 23:39:37
英镑,865.44,838.55,871.82,873.73,867.6,867.6,2018.06.27 23:35:03
英镑,865.44,838.55,871.82,873.73,867.6,867.6,2018.06.27 23:34:02
英镑,865.97,839.06,872.35,874.26,867.6,867.6,2018.06.27 23:29:48
英镑,866.04,839.13,872.42,874.33,867.6,867.6,2018.06.27 23:28:13
英镑,865.64,838.74,872.02,873.93,867.6,867.6,2018.06.27 23:25:55
英镑,865.71,838.81,872.09,874,867.6,867.6,2018.06.27 23:22:32
英镑,866.04,839.13,872.42,874.33,867.6,867.6,2018.06.27 23:21:05
英镑,866.04,839.13,872.42,874.33,867.6,867.6,2018.06.27 23:19:39
英镑,865.71,838.81,872.09,874,867.6,867.6,2018.06.27 23:17:34
英镑,865.9,839,872.28,874.19,867.6,867.6,2018.06.27 23:16:21
英镑,865.84,838.94,872.22,874.13,867.6,867.6,2018.06.27 23:15:25
英镑,865.84,838.94,872.22,874.13,867.6,867.6,2018.06.27 23:13:13
英镑,865.71,838.81,872.09,874,867.6,867.6,2018.06.27 23:12:46
英镑,865.64,838.74,872.02,873.93,867.6,867.6,2018.06.27 23:08:42
英镑,865.71,838.81,872.09,874,867.6,867.6,2018.06.27 23:05:25
英镑,865.44,838.55,871.82,873.73,867.6,867.6,2018.06.27 23:03:09
英镑,865.44,838.55,871.82,873.73,867.6,867.6,2018.06.27 23:00:42
英镑,865.64,838.74,872.02,873.93,867.6,867.6,2018.06.27 22:59:28
英镑,865.64,838.74,872.02,873.93,867.6,867.6,2018.06.27 22:56:41
英镑,865.71,838.81,872.09,874,867.6,867.6,2018.06.27 22:54:35
英镑,865.91,839,872.29,874.2,867.6,867.6,2018.06.27 22:50:50
英镑,865.84,838.94,872.22,874.13,867.6,867.6,2018.06.27 22:46:02
英镑,865.91,839,872.29,874.2,867.6,867.6,2018.06.27 22:41:02
英镑,865.91,839,872.29,874.2,867.6,867.6,2018.06.27 22:33:26
英镑,865.97,839.06,872.35,874.26,867.6,867.6,2018.06.27 22:32:12
英镑,866.17,839.26,872.55,874.46,867.6,867.6,2018.06.27 22:31:06
英镑,866.17,839.26,872.55,874.46,867.6,867.6,2018.06.27 22:29:26
英镑,866.37,839.45,872.75,874.66,867.6,867.6,2018.06.27 22:24:41
英镑,866.3,839.38,872.68,874.59,867.6,867.6,2018.06.27 22:20:59
英镑,866.9,839.96,873.28,875.19,867.6,867.6,2018.06.27 22:11:47
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 22:04:17
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 22:03:01
英镑,866.63,839.7,873.01,874.92,867.6,867.6,2018.06.27 22:01:09
英镑,866.76,839.83,873.14,875.05,867.6,867.6,2018.06.27 21:58:27
英镑,866.76,839.83,873.14,875.05,867.6,867.6,2018.06.27 21:54:30
英镑,866.63,839.7,873.01,874.92,867.6,867.6,2018.06.27 21:53:15
英镑,866.83,839.89,873.21,875.12,867.6,867.6,2018.06.27 21:48:48
英镑,866.96,840.02,873.34,875.26,867.6,867.6,2018.06.27 21:39:53
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 21:28:34
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 21:27:11
英镑,866.24,839.32,872.62,874.53,867.6,867.6,2018.06.27 21:11:39
英镑,866.1,839.19,872.48,874.39,867.6,867.6,2018.06.27 21:06:38
英镑,865.91,839,872.29,874.2,867.6,867.6,2018.06.27 21:05:17
英镑,865.97,839.06,872.35,874.26,867.6,867.6,2018.06.27 21:04:51
英镑,865.71,838.81,872.09,874,867.6,867.6,2018.06.27 21:02:52
英镑,865.97,839.06,872.35,874.26,867.6,867.6,2018.06.27 21:00:22
英镑,866.24,839.32,872.62,874.53,867.6,867.6,2018.06.27 20:56:11
英镑,866.24,839.32,872.62,874.53,867.6,867.6,2018.06.27 20:52:46
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 20:48:29
英镑,866.76,839.83,873.14,875.05,867.6,867.6,2018.06.27 20:47:41
英镑,867.09,840.14,873.47,875.39,867.6,867.6,2018.06.27 20:45:45
英镑,867.23,840.28,873.61,875.53,867.6,867.6,2018.06.27 20:43:38
英镑,867.42,840.46,873.8,875.72,867.6,867.6,2018.06.27 20:41:59
英镑,867.29,840.34,873.67,875.59,867.6,867.6,2018.06.27 20:41:28
英镑,867.16,840.21,873.54,875.46,867.6,867.6,2018.06.27 20:37:50
英镑,866.9,839.96,873.28,875.19,867.6,867.6,2018.06.27 20:36:05
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 20:35:10
英镑,866.57,839.64,872.95,874.86,867.6,867.6,2018.06.27 20:34:32
英镑,866.83,839.89,873.21,875.12,867.6,867.6,2018.06.27 20:33:09
英镑,866.76,839.83,873.14,875.05,867.6,867.6,2018.06.27 20:30:54
英镑,866.96,840.02,873.34,875.26,867.6,867.6,2018.06.27 20:30:01
英镑,866.96,840.02,873.34,875.26,867.6,867.6,2018.06.27 20:28:18
英镑,867.16,840.21,873.54,875.46,867.6,867.6,2018.06.27 20:27:10
英镑,867.16,840.21,873.54,875.46,867.6,867.6,2018.06.27 20:26:02
英镑,867.09,840.14,873.47,875.39,867.6,867.6,2018.06.27 20:24:14
英镑,866.63,839.7,873.01,874.92,867.6,867.6,2018.06.27 20:20:34
英镑,866.63,839.7,873.01,874.92,867.6,867.6,2018.06.27 20:18:42
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 20:17:13
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 20:16:25
英镑,866.63,839.7,873.01,874.92,867.6,867.6,2018.06.27 20:14:53
英镑,866.44,839.52,872.82,874.73,867.6,867.6,2018.06.27 20:13:00
英镑,866.77,839.84,873.15,875.06,867.6,867.6,2018.06.27 20:11:46
英镑,866.7,839.77,873.08,874.99,867.6,867.6,2018.06.27 20:09:00
英镑,866.83,839.89,873.21,875.12,867.6,867.6,2018.06.27 20:06:56
英镑,866.83,839.89,873.21,875.12,867.6,867.6,2018.06.27 20:06:45
英镑,866.83,839.89,873.21,875.12,867.6,867.6,2018.06.27 20:06:23
英镑,867.43,840.47,873.81,875.73,867.6,867.6,2018.06.27 20:00:05
英镑,867.61,840.66,874,875.92,867.6,867.6,2018.06.27 19:57:28
英镑,867.56,840.6,873.94,875.86,867.6,867.6,2018.06.27 19:56:39
英镑,867.36,840.41,873.74,875.66,867.6,867.6,2018.06.27 19:55:44
英镑,868.08,841.11,874.48,876.39,867.6,867.6,2018.06.27 19:52:42
英镑,868.34,841.36,874.74,876.65,867.6,867.6,2018.06.27 19:52:20
英镑,868.93,841.93,875.33,877.25,867.6,867.6,2018.06.27 19:51:46
英镑,868.74,841.75,875.14,877.06,867.6,867.6,2018.06.27 19:50:36
英镑,868.6,841.61,875,876.92,867.6,867.6,2018.06.27 19:49:18
英镑,867.68,840.72,874.07,875.99,867.6,867.6,2018.06.27 19:46:29
英镑,867.68,840.72,874.07,875.99,867.6,867.6,2018.06.27 19:45:40
英镑,867.61,840.66,874,875.92,867.6,867.6,2018.06.27 19:45:30
英镑,867.29,840.34,873.67,875.59,867.6,867.6,2018.06.27 19:41:50
英镑,867.61,840.66,874,875.92,867.6,867.6,2018.06.27 19:37:00
英镑,868.47,841.49,874.87,876.78,867.6,867.6,2018.06.27 19:32:37
英镑,868.54,841.55,874.94,876.85,867.6,867.6,2018.06.27 19:29:43
英镑,868.47,841.49,874.87,876.78,867.6,867.6,2018.06.27 19:28:18
英镑,868.34,841.36,874.74,876.65,867.6,867.6,2018.06.27 19:25:18
英镑,868.54,841.55,874.94,876.85,867.6,867.6,2018.06.27 19:24:49
英镑,868.34,841.36,874.74,876.65,867.6,867.6,2018.06.27 19:23:04
英镑,868.4,841.42,874.8,876.71,867.6,867.6,2018.06.27 19:21:15
英镑,868.14,841.17,874.54,876.45,867.6,867.6,2018.06.27 19:19:36
英镑,868.74,841.75,875.14,877.06,867.6,867.6,2018.06.27 19:16:04
英镑,868.74,841.75,875.14,877.06,867.6,867.6,2018.06.27 19:13:43
英镑,868.6,841.61,875,876.92,867.6,867.6,2018.06.27 19:12:35
英镑,868.6,841.61,875,876.92,867.6,867.6,2018.06.27 19:11:52
英镑,868.74,841.75,875.14,877.06,867.6,867.6,2018.06.27 19:11:31
英镑,869.07,842.07,875.47,877.39,867.6,867.6,2018.06.27 19:09:50
英镑,869.26,842.25,875.66,877.58,867.6,867.6,2018.06.27 19:06:55
英镑,869.46,842.44,875.86,877.78,867.6,867.6,2018.06.27 19:04:30
英镑,869.26,842.25,875.66,877.58,867.6,867.6,2018.06.27 19:03:54
英镑,869.4,842.39,875.8,877.72,867.6,867.6,2018.06.27 19:00:03
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:56:49
英镑,869.73,842.7,876.13,878.05,867.6,867.6,2018.06.27 18:54:50
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:53:49
英镑,869.92,842.89,876.32,878.24,867.6,867.6,2018.06.27 18:53:31
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 18:48:50
英镑,869.99,842.95,876.39,878.31,867.6,867.6,2018.06.27 18:44:16
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 18:42:31
英镑,870.06,843.02,876.46,878.38,867.6,867.6,2018.06.27 18:40:45
英镑,869.92,842.89,876.32,878.24,867.6,867.6,2018.06.27 18:40:18
英镑,869.92,842.89,876.32,878.24,867.6,867.6,2018.06.27 18:39:04
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:37:34
英镑,870.06,843.02,876.46,878.38,867.6,867.6,2018.06.27 18:36:26
英镑,870.19,843.15,876.59,878.52,867.6,867.6,2018.06.27 18:35:08
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:34:19
英镑,869.73,842.7,876.13,878.05,867.6,867.6,2018.06.27 18:33:57
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 18:32:04
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:29:19
英镑,869.92,842.89,876.32,878.24,867.6,867.6,2018.06.27 18:28:51
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:27:39
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:26:08
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 18:25:19
英镑,869.73,842.7,876.13,878.05,867.6,867.6,2018.06.27 18:21:44
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:21:07
英镑,869.53,842.51,875.93,877.85,867.6,867.6,2018.06.27 18:18:48
英镑,869.73,842.7,876.13,878.05,867.6,867.6,2018.06.27 18:16:01
英镑,869.53,842.51,875.93,877.85,867.6,867.6,2018.06.27 18:15:20
英镑,869.73,842.7,876.13,878.05,867.6,867.6,2018.06.27 18:13:23
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:09:32
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 18:05:23
英镑,869.92,842.89,876.32,878.24,867.6,867.6,2018.06.27 18:03:50
英镑,869.92,842.89,876.32,878.24,867.6,867.6,2018.06.27 18:02:47
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 17:55:22
英镑,869.73,842.7,876.13,878.05,867.6,867.6,2018.06.27 17:54:19
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 17:53:10
英镑,869.46,842.44,875.86,877.78,867.6,867.6,2018.06.27 17:49:05
英镑,869.4,842.39,875.8,877.72,867.6,867.6,2018.06.27 17:47:23
英镑,869.13,842.12,875.53,877.45,867.6,867.6,2018.06.27 17:45:08
英镑,869.2,842.19,875.6,877.52,867.6,867.6,2018.06.27 17:44:28
英镑,869.13,842.12,875.53,877.45,867.6,867.6,2018.06.27 17:42:54
英镑,869.33,842.32,875.73,877.65,867.6,867.6,2018.06.27 17:42:41
英镑,870.32,843.27,876.73,878.65,867.6,867.6,2018.06.27 17:34:48
英镑,870.19,843.15,876.59,878.52,867.6,867.6,2018.06.27 17:31:55
英镑,870.26,843.22,876.66,878.59,867.6,867.6,2018.06.27 17:29:09
英镑,870.19,843.15,876.59,878.52,867.6,867.6,2018.06.27 17:27:32
英镑,870.32,843.27,876.73,878.65,867.6,867.6,2018.06.27 17:26:44
英镑,870.39,843.34,876.8,878.72,867.6,867.6,2018.06.27 17:24:42
英镑,870.39,843.34,876.8,878.72,867.6,867.6,2018.06.27 17:20:44
英镑,870.19,843.15,876.59,878.52,867.6,867.6,2018.06.27 17:17:34
英镑,870.19,843.15,876.59,878.52,867.6,867.6,2018.06.27 17:14:16
英镑,870.39,843.34,876.8,878.72,867.6,867.6,2018.06.27 17:12:41
英镑,870.42,843.37,876.83,878.75,867.6,867.6,2018.06.27 17:10:41
英镑,870.09,843.05,876.49,878.41,867.6,867.6,2018.06.27 17:07:15
英镑,869.86,842.83,876.26,878.18,867.6,867.6,2018.06.27 17:06:41
英镑,869.72,842.69,876.12,878.04,867.6,867.6,2018.06.27 17:06:35
英镑,869.66,842.64,876.06,877.98,867.6,867.6,2018.06.27 17:06:28
英镑,869.53,842.51,875.93,877.85,867.6,867.6,2018.06.27 17:04:47
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 17:03:40
英镑,869.79,842.76,876.19,878.11,867.6,867.6,2018.06.27 16:51:10
英镑,869.46,842.44,875.86,877.78,867.6,867.6,2018.06.27 16:48:07
英镑,869.46,842.44,875.86,877.78,867.6,867.6,2018.06.27 16:44:11
